filename,physical_leaf_id,true_class,predicted_class,confidence,correct,error_type,brightness,contrast,saturation,sharpness,leaf_area_ratio
2482cadb-d097-4091-8b10-099abca71a72___RS_Late.B 5078_final_masked.jpg,RS_Late.B 5078,tomato_Late blight,tomato_Late blight,0.9926408,True,Correct Late Blight,41.90776062011719,56.49585639990523,63.64573669433594,776.8762739335652,0.3889923095703125
e96512ac-0b63-4476-b7cf-aca6ca084853___RS_Late.B 5082_final_masked.jpg,RS_Late.B 5082,tomato_Late blight,tomato_Late blight,0.97158754,True,Correct Late Blight,21.066314697265625,39.75771113930866,56.25254821777344,562.758987420937,0.2518768310546875
98d99dcc-6922-4b11-9b64-7e75440da1a8___RS_Late.B 5095_final_masked.jpg,RS_Late.B 5095,tomato_Late blight,tomato_Late blight,0.82480156,True,Correct Late Blight,43.378570556640625,46.074822925592024,63.433929443359375,1196.8497466647532,0.5101470947265625
005a2c1f-4e15-49e4-9e5c-61dc3ecf9708___RS_Late.B 5096.JPG,RS_Late.B 5096,tomato_Late blight,tomato_Late blight,0.92376333,True,Correct Late Blight,109.04722595214844,52.88017559081199,65.62071228027344,7125.247125387192,0.9600830078125
005a2c1f-4e15-49e4-9e5c-61dc3ecf9708___RS_Late.B 5096_final_masked.jpg,RS_Late.B 5096,tomato_Late blight,tomato_Late blight,0.92302954,True,Correct Late Blight,34.638153076171875,42.63737655564489,57.370025634765625,1354.9364317916334,0.4380950927734375
72e49321-5eeb-4669-9641-0e9146da9159___RS_Late.B 5102_final_masked.jpg,RS_Late.B 5102,tomato_Late blight,tomato_Late blight,0.98746383,True,Correct Late Blight,39.48121643066406,48.98577719244869,70.48284912109375,796.4936675967183,0.451171875
a647b254-deb0-427d-89e4-05eedfeeffea___RS_Late.B 5106_final_masked.jpg,RS_Late.B 5106,tomato_Late blight,tomato_Late blight,0.6581686,True,Correct Late Blight,26.3116455078125,43.071657834595,67.05319213867188,461.6578826715704,0.3381805419921875
20b33342-6c05-4cab-9008-6f09548a0db9___RS_Late.B 5128.JPG,RS_Late.B 5128,tomato_Late blight,tomato_Late blight,0.9730061,True,Correct Late Blight,130.15151977539062,68.49505323478894,55.281646728515625,4360.305666642031,0.9637908935546875
20b33342-6c05-4cab-9008-6f09548a0db9___RS_Late.B 5128_final_masked.jpg,RS_Late.B 5128,tomato_Late blight,tomato_Late blight,0.9192059,True,Correct Late Blight,26.2152099609375,42.99789258161175,60.89634704589844,489.54676817706786,0.298736572265625
240b17f3-2b2b-4ff4-add7-4ba2975f4837___RS_Late.B 5130.JPG,RS_Late.B 5130,tomato_Late blight,tomato_Late blight,0.8333791,True,Correct Late Blight,104.35072326660156,55.83533896464415,65.27975463867188,4814.395522260806,0.9413909912109375
240b17f3-2b2b-4ff4-add7-4ba2975f4837___RS_Late.B 5130_final_masked.jpg,RS_Late.B 5130,tomato_Late blight,tomato_Late blight,0.5980348,True,Correct Late Blight,25.605026245117188,36.25815824153117,67.80372619628906,792.6614532412495,0.371917724609375
5c5a2e9e-e460-403e-9d8a-f961b1f10935___RS_Late.B 5133_final_masked.jpg,RS_Late.B 5133,tomato_Late blight,tomato_Late blight,0.942556,True,Correct Late Blight,21.944793701171875,39.73214728896872,49.28691101074219,919.0387573242188,0.268096923828125
44e96c62-48e6-454c-bab5-c34569deb2a5___RS_Late.B 5162.JPG,RS_Late.B 5162,tomato_Late blight,tomato_Late blight,0.96197766,True,Correct Late Blight,113.34184265136719,43.83173320623368,51.10310363769531,2650.171220793389,0.996337890625
44e96c62-48e6-454c-bab5-c34569deb2a5___RS_Late.B 5162_final_masked.jpg,RS_Late.B 5162,tomato_Late blight,tomato_Late blight,0.9818464,True,Correct Late Blight,45.25445556640625,56.672094800041414,55.7747802734375,744.1921996613964,0.4325103759765625
777d1460-e356-4b0a-9fb2-cd0931146c5b___RS_Late.B 5190_final_masked.jpg,RS_Late.B 5190,tomato_Late blight,tomato_Late blight,0.9637086,True,Correct Late Blight,28.17059326171875,49.701776761712324,61.505859375,783.1469116061926,0.286529541015625
b45f36d3-b367-4c96-9e4d-a8da7c8c584d___RS_Late.B 5195_final_masked.jpg,RS_Late.B 5195,tomato_Late blight,tomato_Late blight,0.93463427,True,Correct Late Blight,30.696670532226562,50.87160637914171,64.04658508300781,1577.088043179363,0.312408447265625
136d79a3-4eea-4415-9f3e-0ccb61d7aeef___RS_Late.B 5216.JPG,RS_Late.B 5216,tomato_Late blight,tomato_Late blight,0.6430627,True,Correct Late Blight,107.80841064453125,47.69157540706674,50.85585021972656,2245.4874138401356,0.9867401123046875
136d79a3-4eea-4415-9f3e-0ccb61d7aeef___RS_Late.B 5216_final_masked.jpg,RS_Late.B 5216,tomato_Late blight,tomato_Late blight,0.9763241,True,Correct Late Blight,32.7333984375,55.058411523274515,56.99787902832031,1138.694534295937,0.30426025390625
c91400cf-83f0-4472-9504-3234ccecf65c___RS_Late.B 5218_final_masked.jpg,RS_Late.B 5218,tomato_Late blight,tomato_Late blight,0.97593904,True,Correct Late Blight,42.68382263183594,60.818879876446026,63.978729248046875,1443.2778014987707,0.3809967041015625
e6636324-6e8e-4981-8bb7-5deafced5fbd___RS_Late.B 5228_final_masked.jpg,RS_Late.B 5228,tomato_Late blight,tomato_Late blight,0.89045143,True,Correct Late Blight,30.436737060546875,49.51926112297846,59.343017578125,614.0632019033656,0.308349609375
18568211-18d7-453f-84a4-d22e2088ec33___RS_Late.B 5239.JPG,RS_Late.B 5239,tomato_Late blight,tomato_Late blight,0.7441301,True,Correct Late Blight,101.78292846679688,42.72286285543968,57.645751953125,2108.4420361183584,0.98736572265625
18568211-18d7-453f-84a4-d22e2088ec33___RS_Late.B 5239_final_masked.jpg,RS_Late.B 5239,tomato_Late blight,tomato_Late blight,0.9743319,True,Correct Late Blight,37.69160461425781,51.650217472125796,63.00047302246094,1037.1068419283256,0.394195556640625
1d6d043a-9df9-49ec-9b0f-e40a8e7f409f___RS_Late.B 5287.JPG,RS_Late.B 5287,tomato_Late blight,tomato_Late blight,0.7111225,True,Correct Late Blight,103.64979553222656,53.68750560717093,106.95779418945312,4089.308279005578,0.9940948486328125
1d6d043a-9df9-49ec-9b0f-e40a8e7f409f___RS_Late.B 5287_final_masked.jpg,RS_Late.B 5287,tomato_Late blight,tomato_Late blight,0.9154656,True,Correct Late Blight,45.363739013671875,63.0434642225964,70.32705688476562,1615.9934233387467,0.3855438232421875
0ba7d3d8-5c4c-4365-ba0c-69f61e96a36e___RS_Late.B 5312.JPG,RS_Late.B 5312,tomato_Late blight,tomato_Late blight,0.9346312,True,Correct Late Blight,114.28965759277344,43.35471125501029,68.62593078613281,5169.404213931179,0.982635498046875
0ba7d3d8-5c4c-4365-ba0c-69f61e96a36e___RS_Late.B 5312_final_masked.jpg,RS_Late.B 5312,tomato_Late blight,tomato_Late blight,0.9896589,True,Correct Late Blight,34.65132141113281,54.23985756081271,44.33642578125,978.3460235313978,0.32684326171875
913a9ecb-2dad-4a37-8e5e-e97a1aa2b8a1___RS_Late.B 5327_final_masked.jpg,RS_Late.B 5327,tomato_Late blight,tomato_Late blight,0.757459,True,Correct Late Blight,49.1641845703125,57.12437113062558,70.08451843261719,1618.2205548249185,0.493408203125
e60c6680-9c50-4063-9eb9-6e77980afcfa___RS_Late.B 5343_final_masked.jpg,RS_Late.B 5343,tomato_Late blight,tomato_Late blight,0.9793458,True,Correct Late Blight,45.4493408203125,53.17313763060678,66.05316162109375,1019.6443229166325,0.483612060546875
6e594cdd-0b3f-41d2-b056-f03819790e8c___RS_Late.B 5348_final_masked.jpg,RS_Late.B 5348,tomato_Late blight,tomato_Late blight,0.9834794,True,Correct Late Blight,40.65083312988281,49.93129572546622,68.697998046875,649.3298026835546,0.4394073486328125
cc822a81-2140-421a-957c-e4ccfa2c0ba5___RS_Late.B 5357_final_masked.jpg,RS_Late.B 5357,tomato_Late blight,tomato_Late blight,0.9417299,True,Correct Late Blight,52.794586181640625,62.68506252845593,62.881591796875,1084.4712366235908,0.46575927734375
df7775b2-73f3-4708-86d5-a56e2bbb3337___RS_Late.B 5378_final_masked.jpg,RS_Late.B 5378,tomato_Late blight,tomato_Late blight,0.46254545,True,Correct Late Blight,39.537841796875,43.369914286463676,67.59393310546875,1380.8173522939906,0.489837646484375
376c3deb-3feb-425b-a6dd-ce0f95b7c763___RS_Late.B 5413.JPG,RS_Late.B 5413,tomato_Late blight,tomato_Late blight,0.6348487,True,Correct Late Blight,89.47633361816406,54.3315282984578,86.89752197265625,3041.566538469633,0.906524658203125
376c3deb-3feb-425b-a6dd-ce0f95b7c763___RS_Late.B 5413_final_masked.jpg,RS_Late.B 5413,tomato_Late blight,tomato_Late blight,0.720161,True,Correct Late Blight,19.373748779296875,38.574635756725385,44.20790100097656,377.89706420805305,0.2259674072265625
598065c7-92a5-4497-849f-4707afb0c282___RS_Late.B 5419_final_masked.jpg,RS_Late.B 5419,tomato_Late blight,tomato_Late blight,0.9818527,True,Correct Late Blight,14.292327880859375,41.886156028824246,42.32481384277344,320.41876220703125,0.121246337890625
16064333-c2da-40e0-9f24-c709191e66b1___RS_Late.B 5421.JPG,RS_Late.B 5421,tomato_Late blight,tomato_Late blight,0.85192925,True,Correct Late Blight,104.53646850585938,44.93095948229074,58.23774719238281,2855.9371043255087,0.972930908203125
16064333-c2da-40e0-9f24-c709191e66b1___RS_Late.B 5421_final_masked.jpg,RS_Late.B 5421,tomato_Late blight,tomato_Late blight,0.74458945,True,Correct Late Blight,26.95465087890625,45.759333961816914,46.740478515625,631.0862121582031,0.2879791259765625
b9b1cf81-a68a-48a5-b3f2-25b45ecc81f7___RS_Late.B 5423_final_masked.jpg,RS_Late.B 5423,tomato_Late blight,tomato_Late blight,0.86652994,True,Correct Late Blight,26.026809692382812,44.1877758910584,47.0201416015625,674.7763519098517,0.2779388427734375
a3bc64bb-72e4-421b-8233-04ca788f6fe3___RS_Late.B 5450_final_masked.jpg,RS_Late.B 5450,tomato_Late blight,tomato_Late blight,0.8653496,True,Correct Late Blight,26.145660400390625,44.923405464047484,66.15419006347656,249.73513793945312,0.2790069580078125
48246fa8-29ce-4ae2-abc3-586440295cf0___RS_Late.B 5459.JPG,RS_Late.B 5459,tomato_Late blight,tomato_Late blight,0.9632584,True,Correct Late Blight,105.74729919433594,55.16186398344432,0.0,2998.574992052978,0.91998291015625
48246fa8-29ce-4ae2-abc3-586440295cf0___RS_Late.B 5459_final_masked.jpg,RS_Late.B 5459,tomato_Late blight,tomato_Late blight,0.8908131,True,Correct Late Blight,23.600143432617188,45.37549513174602,59.015533447265625,561.1355590810999,0.23712158203125
5a4428ec-59da-40e5-823c-2e5bbb2a1fb6___RS_Late.B 5461_final_masked.jpg,RS_Late.B 5461,tomato_Late blight,tomato_Late blight,0.6906745,True,Correct Late Blight,17.299407958984375,38.97484051293684,48.667633056640625,270.0995025446173,0.182708740234375
d4ac342b-52cf-490f-808f-410d101fcd4b___RS_Late.B 5483_final_masked.jpg,RS_Late.B 5483,tomato_Late blight,tomato_Late blight,0.8532567,True,Correct Late Blight,15.78656005859375,37.76051081208847,36.61138916015625,316.53564453125,0.162109375
c9bcf015-b951-4176-bc2c-d8c067b64c66___RS_Late.B 5489_final_masked.jpg,RS_Late.B 5489,tomato_Late blight,tomato_Late blight,0.6274334,True,Correct Late Blight,23.747528076171875,45.122341865939774,41.703125,800.358459468931,0.237030029296875
4fa3fe36-2c59-4860-be94-508954283149___RS_Late.B 5495.JPG,RS_Late.B 5495,tomato_Late blight,tomato_Late blight,0.8755101,True,Correct Late Blight,115.71719360351562,50.15469971596628,0.0,4702.719680227106,0.9636077880859375
4fa3fe36-2c59-4860-be94-508954283149___RS_Late.B 5495_final_masked.jpg,RS_Late.B 5495,tomato_Late blight,tomato_Late blight,0.9708819,True,Correct Late Blight,26.3123779296875,45.33903604039253,43.11671447753906,853.5737456248607,0.2874908447265625
dbb9fbf0-e196-4730-ac80-859b7dd74188___RS_Late.B 5498_final_masked.jpg,RS_Late.B 5498,tomato_Late blight,tomato_Late blight,0.687756,True,Correct Late Blight,10.86083984375,27.1290552606191,38.98225402832031,460.6724547408521,0.1552276611328125
4780f75c-a79a-47e6-89a0-7ecb5d18876e___RS_Late.B 5499.JPG,RS_Late.B 5499,tomato_Late blight,tomato_Late blight,0.45930117,True,Correct Late Blight,98.51084899902344,54.80698892151411,0.0,3880.5730570470914,0.9124603271484375
4780f75c-a79a-47e6-89a0-7ecb5d18876e___RS_Late.B 5499_final_masked.jpg,RS_Late.B 5499,tomato_Late blight,tomato_Late blight,0.91043484,True,Correct Late Blight,10.007736206054688,26.738268146723282,29.001068115234375,320.8663330078125,0.14227294921875
a4dd9b8a-c4bc-40c2-87f2-686a36789b2c___RS_Late.B 5500_final_masked.jpg,RS_Late.B 5500,tomato_Late blight,tomato_Late blight,0.59419936,True,Correct Late Blight,9.850601196289062,24.764891253767424,36.0262451171875,450.26568603515625,0.15399169921875
29f85d31-a9c2-404a-b7bc-9a5b9cd7aa88___RS_Late.B 5541.JPG,RS_Late.B 5541,tomato_Late blight,tomato_Late blight,0.9746859,True,Correct Late Blight,126.93977355957031,37.465195699036244,49.77729797363281,2145.0177252755966,0.99981689453125
29f85d31-a9c2-404a-b7bc-9a5b9cd7aa88___RS_Late.B 5541_final_masked.jpg,RS_Late.B 5541,tomato_Late blight,tomato_Late blight,0.9662389,True,Correct Late Blight,32.36834716796875,51.90977251652491,46.78407287597656,648.4581909179688,0.3047332763671875
7f4621fe-72ce-4f4c-a20e-320250ec8a9d___RS_Late.B 5556_final_masked.jpg,RS_Late.B 5556,tomato_Late blight,tomato_Late blight,0.9275297,True,Correct Late Blight,31.929656982421875,54.839673008669266,43.389129638671875,585.904296875,0.27264404296875
fcc13483-8986-4424-87cf-c0afc86576a4___RS_Late.B 5565_final_masked.jpg,RS_Late.B 5565,tomato_Late blight,tomato_Late blight,0.90037775,True,Correct Late Blight,22.623947143554688,46.913202397883104,37.008697509765625,446.89146397984587,0.2034759521484375
cdeb7f9d-c0de-4fbd-95a5-fbaaa51460dd___RS_Late.B 5571_final_masked.jpg,RS_Late.B 5571,tomato_Late blight,tomato_Late blight,0.9060108,True,Correct Late Blight,29.0260009765625,45.14982580518202,49.69203186035156,656.7074431979563,0.31671142578125
85d80245-6c80-4bb7-9497-c8612903b535___RS_Late.B 5576_final_masked.jpg,RS_Late.B 5576,tomato_Late blight,tomato_Late blight,0.8881209,True,Correct Late Blight,25.708145141601562,45.92983046961109,47.48521423339844,625.765457134461,0.2605743408203125
44902d94-0273-4f60-ae20-d0ea4b202452___RS_Late.B 5587.JPG,RS_Late.B 5587,tomato_Late blight,tomato_Late blight,0.9610722,True,Correct Late Blight,125.28065490722656,39.01106162346831,58.320892333984375,2512.891665801406,0.9885406494140625
44902d94-0273-4f60-ae20-d0ea4b202452___RS_Late.B 5587_final_masked.jpg,RS_Late.B 5587,tomato_Late blight,tomato_Late blight,0.95645887,True,Correct Late Blight,34.50091552734375,60.496105219430476,48.30720520019531,909.2251434267964,0.299407958984375
8c36f3d7-3aee-4341-8319-449e3f5e6f79___RS_Late.B 5596_final_masked.jpg,RS_Late.B 5596,tomato_Late blight,tomato_Late blight,0.9994469,True,Correct Late Blight,13.876144409179688,36.462125104569196,18.75335693359375,207.04879760742188,0.1365966796875
7616d956-c144-4105-9972-5f747c5159a6___RS_Late.B 5600_final_masked.jpg,RS_Late.B 5600,tomato_Late blight,tomato_Late blight,0.91524494,True,Correct Late Blight,22.082122802734375,47.060906090575585,32.76847839355469,1037.385009765625,0.19573974609375
2edc83c5-b45e-4f4e-ba56-1ff26c33abea___RS_Late.B 5614.JPG,RS_Late.B 5614,tomato_Late blight,tomato_Early blight,0.8072788,False,Late Blight -> Early Blight,110.04008483886719,44.22160811233185,57.75016784667969,3404.55604448705,0.9913482666015625
2edc83c5-b45e-4f4e-ba56-1ff26c33abea___RS_Late.B 5614_final_masked.jpg,RS_Late.B 5614,tomato_Late blight,tomato_Early blight,0.7883979,False,Late Blight -> Early Blight,30.190139770507812,44.06406449258771,62.40950012207031,699.3616943210363,0.36090087890625
addfb0ca-2f18-4ed6-94e9-192ea15bf9e8___RS_Late.B 5616_final_masked.jpg,RS_Late.B 5616,tomato_Late blight,tomato_Late blight,0.7673253,True,Correct Late Blight,23.576339721679688,39.97994722737305,47.22203063964844,574.9005737304688,0.2816619873046875
7609a2a4-654e-4dad-b3e6-1cb4aab89420___RS_Late.B 5633_final_masked.jpg,RS_Late.B 5633,tomato_Late blight,tomato_Late blight,0.99601835,True,Correct Late Blight,15.490432739257812,37.43772865214427,31.53155517578125,372.7805480957031,0.1642303466796875
27616ae1-2960-4aeb-a03b-91607439eaa0___RS_Late.B 5983.JPG,RS_Late.B 5983,tomato_Late blight,tomato_Late blight,0.93786085,True,Correct Late Blight,120.35150146484375,55.09985121307166,78.921142578125,3217.147634474328,0.99774169921875
27616ae1-2960-4aeb-a03b-91607439eaa0___RS_Late.B 5983_final_masked.jpg,RS_Late.B 5983,tomato_Late blight,tomato_Late blight,0.986447,True,Correct Late Blight,30.444580078125,53.64623840666737,80.01274108886719,951.7384948730469,0.304046630859375
98a95140-e62b-4234-b435-914d67d0afb1___RS_Late.B 6027_final_masked.jpg,RS_Late.B 6027,tomato_Late blight,tomato_Late blight,0.9502352,True,Correct Late Blight,52.24626159667969,65.10772025792339,101.88101196289062,1496.4508940500673,0.4904022216796875
cbf0f139-7683-47f8-a107-4180deee217e___RS_Late.B 6029_final_masked.jpg,RS_Late.B 6029,tomato_Late blight,tomato_Late blight,0.87056565,True,Correct Late Blight,46.823333740234375,59.94983821309947,97.35853576660156,1455.6149952672422,0.4491424560546875
07cca2ca-6b0f-4322-8779-beb94bc219b0___RS_Late.B 6037.JPG,RS_Late.B 6037,tomato_Late blight,tomato_Early blight,0.5184965,False,Late Blight -> Early Blight,125.66816711425781,55.22909752985565,64.93035888671875,8065.071408282733,0.9873199462890625
07cca2ca-6b0f-4322-8779-beb94bc219b0___RS_Late.B 6037_final_masked.jpg,RS_Late.B 6037,tomato_Late blight,tomato_Late blight,0.5264649,True,Correct Late Blight,33.00877380371094,49.83365762144598,80.39991760253906,1306.121181606315,0.3800048828125
4c25c41d-6e73-46e6-bf17-f9571fa80733___RS_Late.B 6077.JPG,RS_Late.B 6077,tomato_Late blight,tomato_healthy,0.68813735,False,Late Blight -> Healthy,111.93885803222656,51.22148775825011,0.0,6603.7410513998475,0.962127685546875
4c25c41d-6e73-46e6-bf17-f9571fa80733___RS_Late.B 6077_final_masked.jpg,RS_Late.B 6077,tomato_Late blight,tomato_Late blight,0.8225119,True,Correct Late Blight,44.090850830078125,64.30152733611803,69.80189514160156,946.2023925697431,0.37701416015625
15f05055-2bb1-45f7-8a39-fce071823266___RS_Late.B 6082.JPG,RS_Late.B 6082,tomato_Late blight,tomato_Early blight,0.687004,False,Late Blight -> Early Blight,111.26101684570312,54.3440927007345,69.96736145019531,5574.5613461842295,0.9528045654296875
15f05055-2bb1-45f7-8a39-fce071823266___RS_Late.B 6082_final_masked.jpg,RS_Late.B 6082,tomato_Late blight,tomato_Late blight,0.7250339,True,Correct Late Blight,32.358642578125,53.04197764592681,76.63414001464844,1029.7848042526748,0.3228759765625
048eddf2-6142-4031-b23a-654cc3803d01___RS_Late.B 6097.JPG,RS_Late.B 6097,tomato_Late blight,tomato_Late blight,0.7821352,True,Correct Late Blight,104.67068481445312,61.266321705222886,83.575927734375,6347.798582843505,0.94000244140625
048eddf2-6142-4031-b23a-654cc3803d01___RS_Late.B 6097_final_masked.jpg,RS_Late.B 6097,tomato_Late blight,tomato_Late blight,0.8767785,True,Correct Late Blight,46.8214111328125,63.32784089700732,93.05754089355469,1000.1676177585032,0.415435791015625
739d6880-fbff-462a-a06b-5a95b340f706___RS_Late.B 6101_final_masked.jpg,RS_Late.B 6101,tomato_Late blight,tomato_Late blight,0.98080784,True,Correct Late Blight,45.4852294921875,64.96701688402094,86.23837280273438,1196.4081571528222,0.415863037109375
40de149e-4734-4d63-a34a-7ab34ace1ae5___RS_Late.B 6126.JPG,RS_Late.B 6126,tomato_Late blight,tomato_Late blight,0.9400316,True,Correct Late Blight,115.75761413574219,47.129732771669104,63.22264099121094,9299.904930486344,0.95831298828125
40de149e-4734-4d63-a34a-7ab34ace1ae5___RS_Late.B 6126_final_masked.jpg,RS_Late.B 6126,tomato_Late blight,tomato_Late blight,0.9373889,True,Correct Late Blight,60.743316650390625,72.22628490776717,70.03712463378906,1409.4822484215256,0.46209716796875
50dd04a3-18a8-4a34-bbba-5e6f851742f5___RS_Late.B 6141.JPG,RS_Late.B 6141,tomato_Late blight,tomato_Late blight,0.37520963,True,Correct Late Blight,111.92887878417969,44.69067602077148,0.0,5793.767597696744,0.9768524169921875
50dd04a3-18a8-4a34-bbba-5e6f851742f5___RS_Late.B 6141_final_masked.jpg,RS_Late.B 6141,tomato_Late blight,tomato_Early blight,0.66716564,False,Late Blight -> Early Blight,52.09211730957031,58.84869521358742,95.04269409179688,1037.533796341857,0.4826812744140625
e615ae3b-8526-42f0-9c0f-2678e0a50ad4___RS_Late.B 6145_final_masked.jpg,RS_Late.B 6145,tomato_Late blight,tomato_Late blight,0.9939593,True,Correct Late Blight,41.41612243652344,63.512628086612885,58.85066223144531,1087.884063608013,0.3437347412109375
b0fbd7bd-f906-489b-96ff-a2683eb76dd3___RS_Late.B 6173_final_masked.jpg,RS_Late.B 6173,tomato_Late blight,tomato_Late blight,0.85427517,True,Correct Late Blight,67.54141235351562,72.18343041056784,85.72413635253906,2138.713363595074,0.526458740234375
